,Unnamed: 0,Store,Store Latitude,Store Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3061,3061,Arizona Natural Selections of Mesa Dispensary,33.3825505,-111.8108859,Verizon,33.378538,-111.810321,Mobile Phone Shop
3062,3062,Arizona Natural Selections of Mesa Dispensary,33.3825505,-111.8108859,FedEx Office Print & Ship Center,33.3806,-111.807933,Shipping Store
3063,3063,Arizona Natural Selections of Mesa Dispensary,33.3825505,-111.8108859,Glockmeister,33.38254059027988,-111.81038227984772,Sporting Goods Shop
3064,3064,Arizona Natural Selections of Mesa Dispensary,33.3825505,-111.8108859,Rto Sullivan's,33.38501687590102,-111.8105569486888,Diner
3065,3065,Arizona Natural Selections of Mesa Dispensary,33.3825505,-111.8108859,Timber Mesa Outdoors,33.379318,-111.811553,Recreation Center
3066,3066,Arizona Natural Selections of Mesa Dispensary,33.3825505,-111.8108859,Salty Senorita,33.3814570005529,-111.80702281482048,Mexican Restaurant
3067,3067,Arizona Natural Selections of Mesa Dispensary,33.3825505,-111.8108859,Verizon Authorized Retailer – GoWireless,33.3785514,-111.8105327,Mobile Phone Shop
3068,3068,Arizona Natural Selections of Mesa Dispensary,33.3825505,-111.8108859,MY THAI BOWL,33.3785287,-111.8104744,Restaurant
3069,3069,Arizona Natural Selections of Mesa Dispensary,33.3825505,-111.8108859,BBVA Compass,33.37839704082843,-111.8096519067459,Bank
3070,3070,Arizona Natural Selections of Mesa Dispensary,33.3825505,-111.8108859,Music & Arts,33.37831395811974,-111.81183770298958,Music Store
3071,3071,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Yao Chinese Restaurant,33.30465278782363,-111.7889536105388,Chinese Restaurant
3072,3072,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Sushiya,33.304095832141726,-111.7890241742134,Sushi Restaurant
3073,3073,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Fry's Food Store,33.305031738858816,-111.78821012377738,Grocery Store
3074,3074,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Copper Still Moonshine Grill,33.30371258038425,-111.78894007677296,Gastropub
3075,3075,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Great Clips,33.30505228761903,-111.78875014188634,Salon / Barbershop
3076,3076,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Starbucks,33.304926157875975,-111.78838561140071,Coffee Shop
3077,3077,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,SUBWAY,33.30454762521467,-111.78893981068626,Sandwich Place
3078,3078,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Redbox,33.30652,-111.790326,Video Store
3079,3079,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,The UPS Store,33.30481877893164,-111.7889316380024,Shipping Store
3080,3080,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Baskin-Robbins,33.304355,-111.789652,Ice Cream Shop
3081,3081,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Circle K,33.30607410911903,-111.79028508998864,Convenience Store
3082,3082,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Sprint Store,33.30590376259111,-111.78918040676326,Mobile Phone Shop
3083,3083,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Star Nails,33.30472663512947,-111.78889463095538,Cosmetics Shop
3084,3084,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Desert Sky Games,33.30394918075319,-111.78919711615744,Gaming Cafe
3085,3085,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,U-Haul Moving & Storage of Gilbert,33.30329505785127,-111.7891099629827,Storage Facility
3086,3086,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Fry's Fuel Center,33.30602898440436,-111.78764183639794,Gas Station
3087,3087,Health for Life - McDowell - Medical Cannabis Dispensary,33.4673539,-111.7103871,Health for Life - McDowell - Medical Cannabis Dispensary,33.4673539,-111.7103871,Marijuana Dispensary
3088,3088,GREENPHARMS Dispensary,33.388033,-111.67696,Harkins Theatres Superstition Springs 25,33.385275333439566,-111.68113870242382,Movie Theater
3089,3089,GREENPHARMS Dispensary,33.388033,-111.67696,Outback Steakhouse,33.385687,-111.67915,Steakhouse
3090,3090,GREENPHARMS Dispensary,33.388033,-111.67696,Lochiel Brewing,33.392348,-111.676813,Brewery
3091,3091,GREENPHARMS Dispensary,33.388033,-111.67696,Carrabba's Italian Grill,33.38473016592922,-111.67956059755323,Italian Restaurant
3092,3092,GREENPHARMS Dispensary,33.388033,-111.67696,Michaels,33.38854136206408,-111.68117040468589,Arts & Crafts Store
3093,3093,GREENPHARMS Dispensary,33.388033,-111.67696,Floor & Decor,33.3918148,-111.6795176,Furniture / Home Store
3094,3094,GREENPHARMS Dispensary,33.388033,-111.67696,Sally Beauty,33.38884462101635,-111.68099235061143,Cosmetics Shop
3095,3095,GREENPHARMS Dispensary,33.388033,-111.67696,Jackson Hewitt Tax Service,33.3924917,-111.6773685,Business Service
3096,3096,GREENPHARMS Dispensary,33.388033,-111.67696,Little Caesars Pizza,33.38926315307617,-111.68016815185548,Pizza Place
3097,3097,GREENPHARMS Dispensary,33.388033,-111.67696,GREENPHARMS Dispensary,33.388033,-111.67696,Marijuana Dispensary
3098,3098,GREENPHARMS Dispensary,33.388033,-111.67696,Music & Arts,33.39071705901025,-111.67995348572732,Music Store
3099,3099,GREENPHARMS Dispensary,33.388033,-111.67696,"Paddock Pools, Patios and Spas",33.390804290771484,-111.68104553222656,Sporting Goods Shop
3100,3100,Health for Life Dispensary,33.4762077331543,-111.72769927978516,Mark Daniels Air Conditioning & Heating,33.4767066,-111.7289837,Home Service
3101,3101,Health for Life Dispensary,33.4762077331543,-111.72769927978516,Health for Life: North Mesa,33.4762077331543,-111.72769927978516,Marijuana Dispensary
3102,3102,Health for Life Dispensary,33.4762077331543,-111.72769927978516,Sound Lighting Fx,33.476949,-111.730554,Nightlife Spot
3103,3103,Health for Life Dispensary,33.4762077331543,-111.72769927978516,CalPortland,33.47720954492992,-111.72329664230348,Construction & Landscaping
3104,3104,Nature's Medicines Dispensary,33.46587044664698,-112.11282849311829,ampm,33.46642091,-112.11658872,Convenience Store
3105,3105,Nature's Medicines Dispensary,33.46587044664698,-112.11282849311829,What A Sub,33.464273,-112.113983,Sandwich Place
3106,3106,Nature's Medicines Dispensary,33.46587044664698,-112.11282849311829,Interstate 17 at Exit 200B,33.465897315446995,-112.10986000806372,Intersection
3107,3107,Nature's Medicines Dispensary,33.46587044664698,-112.11282849311829,Franciscos Band Spaces,33.469354904712226,-112.10952924605355,Rock Club
3108,3108,Urban Greenhouse Dispensary,33.49532770892785,-112.11554319429054,Urban Greenhouse Dispensary,33.49532770892785,-112.11554319429054,Marijuana Dispensary
3109,3109,Urban Greenhouse Dispensary,33.49532770892785,-112.11554319429054,Lenny's Burger Shop,33.49476823782816,-112.11866516211931,Burger Joint
3110,3110,Urban Greenhouse Dispensary,33.49532770892785,-112.11554319429054,Shooters World,33.49214378884757,-112.11927358943764,Sporting Goods Shop
3111,3111,Urban Greenhouse Dispensary,33.49532770892785,-112.11554319429054,Shamrock Foodservice Warehouse,33.49594497680664,-112.11206817626952,Warehouse Store
3112,3112,Urban Greenhouse Dispensary,33.49532770892785,-112.11554319429054,7-Eleven,33.4954378982818,-112.116671675715,Convenience Store
3113,3113,Urban Greenhouse Dispensary,33.49532770892785,-112.11554319429054,Restaurant Depot,33.491778575287846,-112.11427069335603,Kitchen Supply Store
3114,3114,Urban Greenhouse Dispensary,33.49532770892785,-112.11554319429054,Indian School Road & 27th Avenue,33.494942368831374,-112.1170637011528,Intersection
3115,3115,Urban Greenhouse Dispensary,33.49532770892785,-112.11554319429054,Mariscos Ensenada,33.495775,-112.117678,Seafood Restaurant
3116,3116,Territory Dispensary,33.31795553,-111.68588799,Black Rock Coffee Bar,33.31859326940934,-111.68627708681947,Coffee Shop
3117,3117,Territory Dispensary,33.31795553,-111.68588799,Los Favoritos Taco Shop,33.318748474121094,-111.68548583984376,Mexican Restaurant
3118,3118,Territory Dispensary,33.31795553,-111.68588799,QuikTrip,33.31491477572037,-111.68591549640958,Convenience Store
3119,3119,Territory Dispensary,33.31795553,-111.68588799,Popeyes Louisiana Kitchen,33.31920439166075,-111.68627821292378,Fried Chicken Joint
3120,3120,Territory Dispensary,33.31795553,-111.68588799,Jimmy John's,33.32086891630446,-111.6861790399614,Sandwich Place
3121,3121,Territory Dispensary,33.31795553,-111.68588799,YC's Mongolian Grill,33.32207558407278,-111.68761166400188,Asian Restaurant
3122,3122,Territory Dispensary,33.31795553,-111.68588799,Carl's Jr.,33.31832297723828,-111.6874283221437,Fast Food Restaurant
3123,3123,Territory Dispensary,33.31795553,-111.68588799,Staples,33.31831033161821,-111.68839835354808,Paper / Office Supplies Store
3124,3124,Territory Dispensary,33.31795553,-111.68588799,Cogburn's,33.320942648737685,-111.68531068222548,Wings Joint
3125,3125,Territory Dispensary,33.31795553,-111.68588799,Party City,33.318618943323,-111.68851915944708,Miscellaneous Shop
3126,3126,Territory Dispensary,33.31795553,-111.68588799,SUBWAY,33.3199093,-111.6897806,Sandwich Place
3127,3127,Territory Dispensary,33.31795553,-111.68588799,Chase Bank,33.321111,-111.687671,Bank
3128,3128,Territory Dispensary,33.31795553,-111.68588799,Goodwill,33.32001985944987,-111.68548594954402,Thrift / Vintage Store
3129,3129,Territory Dispensary,33.31795553,-111.68588799,McDonald's,33.32024245728201,-111.68640688061711,Fast Food Restaurant
3130,3130,Territory Dispensary,33.31795553,-111.68588799,Jack in the Box,33.32129473641361,-111.68622046709056,Fast Food Restaurant
3131,3131,Territory Dispensary,33.31795553,-111.68588799,Walmart Supercenter,33.31958731843298,-111.68936464384352,Big Box Store
3132,3132,Territory Dispensary,33.31795553,-111.68588799,Walmart Grocery Pickup,33.3200086066754,-111.686947051828,Grocery Store
3133,3133,Territory Dispensary,33.31795553,-111.68588799,Comerica,33.320788527588874,-111.6857841660622,Bank
3134,3134,Territory Dispensary,33.31795553,-111.68588799,Courtyard Phoenix Mesa Gateway Airport,33.321105,-111.684257,Hotel
3135,3135,Territory Dispensary,33.31795553,-111.68588799,Power/Ray Rds.,33.321663,-111.68694,Intersection
3136,3136,MüV Dispensary,33.601669,-112.037756,Manuel's Mexican Resturant,33.60282249690452,-112.03663946765457,Mexican Restaurant
3137,3137,MüV Dispensary,33.601669,-112.037756,Dairy Queen,33.60223914474422,-112.03649751842022,Ice Cream Shop
3138,3138,MüV Dispensary,33.601669,-112.037756,The Home Depot,33.5994607,-112.0384661,Hardware Store
3139,3139,MüV Dispensary,33.601669,-112.037756,CC'S Mesquite Broiler,33.598122081062726,-112.03710253031876,Mexican Restaurant
3140,3140,MüV Dispensary,33.601669,-112.037756,Firestone Complete Auto Care,33.5994648,-112.03685434,Automotive Shop
3141,3141,MüV Dispensary,33.601669,-112.037756,Circle K,33.60306,-112.036852,Convenience Store
3142,3142,MüV Dispensary,33.601669,-112.037756,Great Clips,33.59815989280047,-112.038756608963,Salon / Barbershop
3143,3143,MüV Dispensary,33.601669,-112.037756,Tamale Store,33.60588833333333,-112.03674991666666,Mexican Restaurant
3144,3144,MüV Dispensary,33.601669,-112.037756,New North China,33.60371017456055,-112.03623962402344,Chinese Restaurant
3145,3145,MüV Dispensary,33.601669,-112.037756,Filiberto's,33.59730635027606,-112.03876171335942,Mexican Restaurant
3146,3146,MüV Dispensary,33.601669,-112.037756,Phoenix Jazzercise,33.59843507014346,-112.0391566695705,Gym / Fitness Center
3147,3147,MüV Dispensary,33.601669,-112.037756,Taco Bell,33.59763641956177,-112.03708044187496,Fast Food Restaurant
3148,3148,MüV Dispensary,33.601669,-112.037756,US Grass and Greens of Phoenix,33.60195277,-112.03349425,Construction & Landscaping
3149,3149,MüV Dispensary,33.601669,-112.037756,The cages Training Facility,33.598487,-112.035672,Gym / Fitness Center
3150,3150,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Shopping Mall
3151,3151,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,At Home,33.576936,-112.256856,Furniture / Home Store
3152,3152,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Carolina's Mexican Food,33.5813146,-112.2536933,Mexican Restaurant
3153,3153,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Walgreens,33.5814968785858,-112.25430203603536,Pharmacy
3154,3154,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,The Home Depot,33.579163125360466,-112.2572544031209,Hardware Store
3155,3155,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Pizza Hut,33.580442,-112.25608,Pizza Place
3156,3156,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,SUBWAY,33.580346608671114,-112.25608465077778,Sandwich Place
3157,3157,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Del Taco,33.58040509063659,-112.25656456344956,Fast Food Restaurant
3158,3158,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Circle K,33.58083,-112.254609,Convenience Store
3159,3159,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Redbox,33.580459999999995,-112.254604,Video Store
3160,3160,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Arby's,33.5780147461439,-112.25549519062,Fast Food Restaurant
3161,3161,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Burger King,33.580364808709625,-112.25544936960432,Fast Food Restaurant
3162,3162,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,ampm,33.581217972572986,-112.25553447291917,Convenience Store
3163,3163,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Absolute Computers,33.581322,-112.257519,Electronics Store
3164,3164,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Dunn-Edwards Paints - Peoria,33.5812007,-112.2564481,Furniture / Home Store
3165,3165,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,AZ Loop 101 at Exit 10,33.580708560512385,-112.25942596793176,Intersection
3166,3166,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,91st & Peoria,33.58073202347844,-112.2549533843994,Intersection
3167,3167,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Arizona Hair Co,33.577909015405496,-112.25662741428596,Salon / Barbershop
3168,3168,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Spirit Halloween Store,33.578060150146484,-112.25599670410156,Costume Shop
3169,3169,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Taqueria Los Angeles,33.58050186267856,-112.25411251187325,Mexican Restaurant
3170,3170,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Cafe & More,33.577275,-112.256861,Deli / Bodega
3171,3171,Arizona Natural Selections of Peoria Dispensary,33.5803503,-112.2576355,Styles For Less,33.577275,-112.256861,Women's Store
3172,3172,Bloom Dispensary,33.56596026579229,-112.25537180900574,QuikTrip,33.56695215969764,-112.2559024583308,Convenience Store
3173,3173,Bloom Dispensary,33.56596026579229,-112.25537180900574,Best China,33.56559487678323,-112.25302013280864,Chinese Restaurant
3174,3174,Bloom Dispensary,33.56596026579229,-112.25537180900574,Fry's Food Store,33.56463493009124,-112.25373566150672,Grocery Store
3175,3175,Bloom Dispensary,33.56596026579229,-112.25537180900574,GNC,33.565517,-112.252876,Supplement Shop
3176,3176,Bloom Dispensary,33.56596026579229,-112.25537180900574,World Buffet,33.565172064424246,-112.2556806528302,Chinese Restaurant
3177,3177,Bloom Dispensary,33.56596026579229,-112.25537180900574,Papa John's Pizza,33.565830002289644,-112.25287795733784,Pizza Place
3178,3178,Bloom Dispensary,33.56596026579229,-112.25537180900574,Redbox,33.566314,-112.253712,Video Store
3179,3179,Bloom Dispensary,33.56596026579229,-112.25537180900574,SUBWAY,33.565888974848505,-112.25288055336416,Sandwich Place
3180,3180,Bloom Dispensary,33.56596026579229,-112.25537180900574,Dolce Water Store,33.5648795836271,-112.25303955989108,Ice Cream Shop
3181,3181,Bloom Dispensary,33.56596026579229,-112.25537180900574,Jack in the Box,33.5667886,-112.254047,Fast Food Restaurant
3182,3182,Bloom Dispensary,33.56596026579229,-112.25537180900574,Cost Cutters,33.564669,-112.253799,Salon / Barbershop
3183,3183,Bloom Dispensary,33.56596026579229,-112.25537180900574,Q Nail Salon,33.56593322753906,-112.25294494628906,Cosmetics Shop
3184,3184,Bloom Dispensary,33.56596026579229,-112.25537180900574,JUMPER'S JUNGLE FAMILY FUN CENTER,33.5624246,-112.2584939,Playground
3185,3185,Bloom Dispensary,33.447499512302315,-111.99179170230312,Bloom Dispensary,33.447499512302315,-111.99179170230312,Marijuana Dispensary
3186,3186,Bloom Dispensary,33.447499512302315,-111.99179170230312,PHX Skytrain Station,33.446822435002105,-111.99031591415404,Light Rail Station
3187,3187,Bloom Dispensary,33.447499512302315,-111.99179170230312,Speedy Street Tacos,33.4485684907668,-111.99516616321098,Taco Place
3188,3188,Bloom Dispensary,33.447499512302315,-111.99179170230312,Crowne Plaza Phoenix Airport,33.44885809618918,-111.9885211865082,Hotel
3189,3189,Bloom Dispensary,33.447499512302315,-111.99179170230312,Papa John's Pizza,33.44916915893555,-111.99549865722656,Pizza Place
3190,3190,Bloom Dispensary,33.447499512302315,-111.99179170230312,Airport auto center,33.448476,-111.993349,Airport
3191,3191,Bloom Dispensary,33.447499512302315,-111.99179170230312,Flixbus Phoenix,33.447272,-111.990804,Bus Stop
3192,3192,Bloom Dispensary,33.447499512302315,-111.99179170230312,PHX Eats Cafe,33.449412,-111.991377,Café
3193,3193,Bloom Dispensary,33.447499512302315,-111.99179170230312,THE POST,33.448887,-111.98882,Restaurant
3194,3194,Bloom Dispensary,33.447499512302315,-111.99179170230312,METRO 44th St/Washington St,33.44820305901371,-111.98833253776051,Light Rail Station
3195,3195,Bloom Dispensary,33.447499512302315,-111.99179170230312,The Wren Hotel,33.44861303744882,-111.98847114708708,Hotel
3196,3196,Bloom Dispensary,33.447499512302315,-111.99179170230312,Crowne Plaza Fitness Center,33.448545529783736,-111.98840128261403,Gym
3197,3197,Bloom Dispensary,33.447499512302315,-111.99179170230312,Phoenix Airport Plaza Hotel,33.4486239117311,-111.98819751122524,Hotel
3198,3198,Bloom Dispensary,33.447499512302315,-111.99179170230312,Cafe Sha,33.44886016845703,-111.9882583618164,New American Restaurant
3199,3199,Bloom Dispensary,33.447499512302315,-111.99179170230312,Mama's Place The Legend Continues,33.447474,-111.996232,Department Store
3200,3200,Bloom Dispensary,33.447499512302315,-111.99179170230312,Circle K,33.44861055663737,-111.98673056726136,Convenience Store
3201,3201,Bloom Dispensary,33.447499512302315,-111.99179170230312,Washington Street & 44th Street,33.44817197686732,-111.98713770279522,Intersection
3202,3202,Bloom Dispensary,33.447499512302315,-111.99179170230312,"US Customs, Phoenix, AZ",33.44819259506241,-111.98714954386948,Airport Terminal
3203,3203,Bloom Dispensary,33.447499512302315,-111.99179170230312,Markets West Office Furniture,33.448605902007955,-111.98726016266276,Furniture / Home Store
3204,3204,Bloom Dispensary,33.447499512302315,-111.99179170230312,Bus Stop 12968,33.448726654052734,-111.9869613647461,Bus Stop
3205,3205,Sunnyside Medical Cannabis Dispensary - Phoenix,33.473428,-112.116735,27th Ave Bar & Grill,33.47091389211394,-112.1175408208318,Bar
3206,3206,Sunnyside Medical Cannabis Dispensary - Phoenix,33.473428,-112.116735,Encanto Green Cross,33.47356719913518,-112.11589674704685,Marijuana Dispensary
3207,3207,Sunnyside Medical Cannabis Dispensary - Phoenix,33.473428,-112.116735,The Jade Monkey Tattoo and Piercing,33.47288513183594,-112.11956024169922,Art Gallery
3208,3208,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Dollar Tree,33.5521354675293,-112.26165771484376,Discount Store
3209,3209,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Ulta Beauty,33.5542062,-112.2587654,Cosmetics Shop
3210,3210,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Carter's,33.55394767839723,-112.2594226645214,Kids Store
3211,3211,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Wienerschnitzel,33.5525969437553,-112.26105519344718,Hot Dog Joint
3212,3212,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Great Clips,33.5525533,-112.2591005,Salon / Barbershop
3213,3213,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Applebee's Grill + Bar,33.55217661,-112.2601322,American Restaurant
3214,3214,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,T-Mobile,33.552661,-112.259024,Mobile Phone Shop
3215,3215,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Target,33.55427681644495,-112.25992038853713,Big Box Store
3216,3216,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,GameStop,33.552642208797785,-112.25917602375988,Video Game Store
3217,3217,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Michaels,33.55341677563464,-112.26256656784244,Arts & Crafts Store
3218,3218,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Julie's Nails,33.552256,-112.25792,Cosmetics Shop
3219,3219,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Quiznos,33.552258933644545,-112.25784212350844,Sandwich Place
3220,3220,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Village Inn,33.552156,-112.262291,American Restaurant
3221,3221,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Ross Dress for Less,33.553635719999804,-112.26206075557876,Clothing Store
3222,3222,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Panda Express,33.552208768095525,-112.25834767542597,Chinese Restaurant
3223,3223,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Ono Hawaiian BBQ,33.552125,-112.257679,Hawaiian Restaurant
3224,3224,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,LA Fitness,33.55486881171532,-112.25564045359522,Gym
3225,3225,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Kohl's,33.554542,-112.258072,Department Store
3226,3226,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Justice,33.554554,-112.25938899999998,Clothing Store
3227,3227,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Verizon,33.552391315788256,-112.2569315042574,Mobile Phone Shop
3228,3228,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Sally Beauty,33.554094043017194,-112.2616464128324,Cosmetics Shop
3229,3229,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Navy Federal Credit Union,33.5519506,-112.2633869,Credit Union
3230,3230,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Supercuts,33.552256,-112.25792,Salon / Barbershop
3231,3231,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Famous Footwear,33.55391093183371,-112.26179146089056,Shoe Store
3232,3232,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Petco,33.55304823681591,-112.26233859794814,Pet Store
3233,3233,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Carl's Jr.,33.552097047352575,-112.26085351367698,Fast Food Restaurant
3234,3234,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Taco Bell,33.55212481877438,-112.26139540831282,Fast Food Restaurant
3235,3235,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,OfficeMax,33.5543847,-112.2591658,Paper / Office Supplies Store
3236,3236,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Chase Bank,33.552322,-112.253494,Bank
3237,3237,Ponderosa ReLeaf Dispensary,33.552688,-112.258295,Streets of New York,33.55260441173659,-112.25828608465577,Pizza Place
3238,3238,Valley Of The Sun Medical Dispensary,33.409533,-112.407124,Valley Of The Sun Medical Dispensary,33.409533,-112.407124,Marijuana Dispensary
3239,3239,Valley Of The Sun Medical Dispensary,33.409533,-112.407124,S. Sarival Ave. and W. Eddie Albert Way,33.40905176998804,-112.40940746244836,Intersection
3240,3240,Valley Of The Sun Medical Dispensary,33.409533,-112.407124,State of Arizona Official Vehicular Inspection Station,33.409593005387,-112.40524023771286,Vehicle Inspection Station
3241,3241,Valley Of The Sun Medical Dispensary,33.409533,-112.407124,S. Sarival Ave. and W. Elwood St.,33.413606886867946,-112.40939600022212,Intersection
3242,3242,TruMed Dispensary,33.46628185,-111.99523226,TruMed Dispensary,33.46628185,-111.99523226,Alternative Healer
3243,3243,TruMed Dispensary,33.46628185,-111.99523226,Diamond Lounge,33.465979571335325,-111.99195854667136,Bar
3244,3244,TruMed Dispensary,33.46628185,-111.99523226,OUTTA BRONX,33.465605,-111.992843,New American Restaurant
3245,3245,TruMed Dispensary,33.46628185,-111.99523226,Redbox,33.46615982055664,-111.99614715576172,Video Store
3246,3246,TruMed Dispensary,33.46628185,-111.99523226,Circle K,33.4662518,-111.9961708,Convenience Store
3247,3247,TruMed Dispensary,33.46628185,-111.99523226,zam zam world foods,33.467118023663886,-111.99581226410488,Indian Restaurant
3248,3248,TruMed Dispensary,33.46628185,-111.99523226,METRO 40th St/McDowell,33.46575552504195,-111.9955390946678,Bus Station
3249,3249,TruMed Dispensary,33.46628185,-111.99523226,EZ Trip,33.4658912651465,-111.99551060296342,Convenience Store
3250,3250,TruMed Dispensary,33.46628185,-111.99523226,Cork & Bottle Liquors,33.46545821555689,-111.99290111354271,Liquor Store
3251,3251,TruMed Dispensary,33.46628185,-111.99523226,Krispy Krunchy Chicken,33.46538543701172,-111.99258422851562,Cajun / Creole Restaurant
3252,3252,TruMed Dispensary,33.46628185,-111.99523226,Ethiopian Famous Restaurant,33.465384,-111.992543,Ethiopian Restaurant
3253,3253,TruMed Dispensary,33.46628185,-111.99523226,The Lunchbox (Music Venue),33.466026,-111.99202,Music Venue
3254,3254,Nature's Medicines Dispensary,33.55582427978516,-112.20581817626952,Ferguson HVAC Supply,33.556675,-112.206381,Hardware Store
3255,3255,Nature's Medicines Dispensary,33.55582427978516,-112.20581817626952,Christie's Cabaret of Glendale,33.55363604479905,-112.20394605220775,Strip Club
3256,3256,Nature's Medicines Dispensary,33.55582427978516,-112.20581817626952,Train Crossing | Northern & Grand,33.55301725006494,-112.20447716787642,Intersection
3257,3257,Nature's Medicines Dispensary,33.55582427978516,-112.20581817626952,Sahara Computer Consulting,33.55881118774414,-112.20516967773438,Electronics Store
3258,3258,Nature's Medicines Dispensary,33.55582427978516,-112.20581817626952,Grand Ave & W Northern Ave,33.55279250780143,-112.20281910463098,Intersection
3259,3259,"Phoenix Relief Center, Medical Marijuana Dispensary",33.38911819458008,-112.13434600830078,Li's Bowl,33.38931707791747,-112.134285529396,Asian Restaurant
3260,3260,"Phoenix Relief Center, Medical Marijuana Dispensary",33.38911819458008,-112.13434600830078,Church's Chicken,33.38940299464101,-112.13442177109664,Fried Chicken Joint
3261,3261,"Phoenix Relief Center, Medical Marijuana Dispensary",33.38911819458008,-112.13434600830078,Jack in the Box,33.3910316,-112.1341751,Fast Food Restaurant
3262,3262,"Phoenix Relief Center, Medical Marijuana Dispensary",33.38911819458008,-112.13434600830078,Sally Beauty,33.38904,-112.135866,Cosmetics Shop
3263,3263,"Phoenix Relief Center, Medical Marijuana Dispensary",33.38911819458008,-112.13434600830078,Walgreens,33.39268553582188,-112.13291823863987,Pharmacy
3264,3264,"Phoenix Relief Center, Medical Marijuana Dispensary",33.38911819458008,-112.13434600830078,SUBWAY,33.39277448414463,-112.13232653725164,Sandwich Place
3265,3265,"Phoenix Relief Center, Medical Marijuana Dispensary",33.38911819458008,-112.13434600830078,Rainbow Fashion (35th Ave/Southern),33.38895078729384,-112.13560172313444,Women's Store
